mdl-(1,2,3)-242-1B25BEE1BCCE9EAD	vertices = (vtx-B03-41-n1-1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A05-121-1-3, vtx-C03-91-0-2, vtx-C03-91-0-2)	Δ = 242	bI-odd = ([[3,1],[0,-1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 2 x (irr-B3-7)	(2) : 4 x (irr-A3-4)	(3) : 4 x (irr-A3-4)	(4) : 1 x (irr-A5-6) + 1.5 x (irr-A5-20-q)	(5) : 0.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(6) : 0.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,5) : 0.5 x (irr-B3-8, irr-C3-6-q)	(1,6) : 0.5 x (irr-B3-8, irr-C3-6-q)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A5-6)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,4) : 1 x (irr-A3-4, irr-A5-6)	(3,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,6) : 1 x (irr-A3-4, irr-C3-6-q)	(4,5) : 1 x (irr-A5-6, irr-C3-6-q)	(4,6) : 1 x (irr-A5-6, irr-C3-6-q)
mdl-(1,2,3)-244-1863FB30E62C9FF4	vertices = (vtx-B03-41-n1-1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-91-0-2, vtx-C03-91-0-2)	Δ = 244	bI-odd = ([[3,1],[0,-1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 2 x (irr-B3-7)	(2) : 3 x (irr-A3-6)	(3) : 6 x (irr-A3-4)	(4) : 6 x (irr-A3-4)	(5) : 1.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(6) : 3.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,5) : 0.5 x (irr-B3-8, irr-C3-6-q)	(1,6) : 0.5 x (irr-B3-8, irr-C3-6-q)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,6) : 1 x (irr-A3-4, irr-C3-6-q)	(3,4) : 1 x (irr-A3-4, irr-A3-4)	(3,5) : 1 x (irr-A3-4, irr-C3-6-q)	(3,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,5) : 1 x (irr-A3-4, irr-C3-6-q)	(4,6) : 0.5 x (irr-A3-6, irr-C3-6-q)
mdl-(1,2,3)-244-1C97ABFAFC999999	vertices = (vtx-B03-41-n1-1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-91-0-2, vtx-C03-91-0-2)	Δ = 244	bI-odd = ([[3,1],[0,-1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 2 x (irr-B3-7)	(2) : 3 x (irr-A3-6)	(3) : 6 x (irr-A3-4)	(4) : 6 x (irr-A3-4)	(5) : 2.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(6) : 2.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,5) : 0.5 x (irr-B3-8, irr-C3-6-q)	(1,6) : 0.5 x (irr-B3-8, irr-C3-6-q)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,6) : 1 x (irr-A3-4, irr-C3-6-q)	(3,4) : 1 x (irr-A3-4, irr-A3-4)	(3,5) : 1 x (irr-A3-4, irr-C3-6-q)	(3,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,6) : 1 x (irr-A3-4, irr-C3-6-q)
mdl-(1,2,3)-232-0702023C475AE342	vertices = (vtx-B05-59-n1-1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-91-0-2, vtx-C03-91-0-2)	Δ = 232	bI-odd = ([[3,1],[0,-1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 1.5 x (irr-B5-32-q)	(2) : 3 x (irr-A3-6)	(3) : 3 x (irr-A3-6)	(4) : 3 x (irr-A3-6)	(5) : 0.5 x (irr-C3-14b-q)	(6) : 0.5 x (irr-C3-14b-q)	(1,5) : 0.5 x (irr-B5-11, irr-C3-6-q)	(1,6) : 0.5 x (irr-B5-11, irr-C3-6-q)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,6) : 1 x (irr-A3-4, irr-C3-6-q)	(3,4) : 1 x (irr-A3-4, irr-A3-4)	(3,5) : 1 x (irr-A3-4, irr-C3-6-q)	(3,6) : 1 x (irr-A3-4, irr-C3-6-q)	(4,5) : 1 x (irr-A3-4, irr-C3-6-q)	(4,6) : 1 x (irr-A3-4, irr-C3-6-q)
mdl-(1,2,3)-238-8C0342A97331FBF6	vertices = (vtx-B05-59-n1-1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-91-0-2, vtx-C03-91-0-2)	Δ = 238	bI-odd = ([[3,1],[0,-1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 1.5 x (irr-B5-32-q)	(2) : 3 x (irr-A3-6)	(3) : 3 x (irr-A3-6)	(4) : 6 x (irr-A3-4)	(5) : 0.5 x (irr-C3-14b-q)	(6) : 1 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,5) : 0.5 x (irr-B5-11, irr-C3-6-q)	(1,6) : 0.5 x (irr-B5-11, irr-C3-6-q)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,6) : 1 x (irr-A3-4, irr-C3-6-q)	(3,4) : 1 x (irr-A3-4, irr-A3-4)	(3,5) : 1 x (irr-A3-4, irr-C3-6-q)	(3,6) : 1 x (irr-A3-4, irr-C3-6-q)	(4,5) : 1 x (irr-A3-4, irr-C3-6-q)	(4,6) : 0.5 x (irr-A3-6, irr-C3-6-q)
mdl-(1,2,3)-242-8CF79D8B303159A7	vertices = (vtx-B05-59-n1-1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-89-0-2, vtx-C03-91-0-2)	Δ = 242	bI-odd = ([[3,1],[0,-1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 1.5 x (irr-B5-32-q)	(2) : 3 x (irr-A3-6)	(3) : 6 x (irr-A3-4)	(4) : 6 x (irr-A3-4)	(5) : 0.5 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(6) : 0.5 x (irr-C3-14b-q)	(1,5) : 0.5 x (irr-B5-11, irr-C3-6-q)	(1,6) : 0.5 x (irr-B5-11, irr-C3-6-q)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,6) : 1 x (irr-A3-4, irr-C3-6-q)	(3,4) : 1 x (irr-A3-4, irr-A3-4)	(3,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,6) : 1 x (irr-A3-4, irr-C3-6-q)	(4,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,6) : 1 x (irr-A3-4, irr-C3-6-q)
mdl-(1,2,3)-244-1A005DDCBC9B9782	vertices = (vtx-B05-59-n1-1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-91-0-2, vtx-C03-91-0-2)	Δ = 244	bI-odd = ([[3,1],[0,-1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 1.5 x (irr-B5-32-q)	(2) : 3 x (irr-A3-6)	(3) : 6 x (irr-A3-4)	(4) : 6 x (irr-A3-4)	(5) : 0.5 x (irr-C3-14b-q)	(6) : 2 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,5) : 0.5 x (irr-B5-11, irr-C3-6-q)	(1,6) : 0.5 x (irr-B5-11, irr-C3-6-q)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,6) : 1 x (irr-A3-4, irr-C3-6-q)	(3,4) : 1 x (irr-A3-4, irr-A3-4)	(3,5) : 1 x (irr-A3-4, irr-C3-6-q)	(3,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,5) : 1 x (irr-A3-4, irr-C3-6-q)	(4,6) : 0.5 x (irr-A3-6, irr-C3-6-q)
mdl-(1,2,3)-244-7E73A43D5D02D13B	vertices = (vtx-B05-59-n1-1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-91-0-2, vtx-C03-91-0-2)	Δ = 244	bI-odd = ([[3,1],[0,-1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 1.5 x (irr-B5-32-q)	(2) : 3 x (irr-A3-6)	(3) : 6 x (irr-A3-4)	(4) : 6 x (irr-A3-4)	(5) : 1 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(6) : 1 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,5) : 0.5 x (irr-B5-11, irr-C3-6-q)	(1,6) : 0.5 x (irr-B5-11, irr-C3-6-q)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,6) : 1 x (irr-A3-4, irr-C3-6-q)	(3,4) : 1 x (irr-A3-4, irr-A3-4)	(3,5) : 1 x (irr-A3-4, irr-C3-6-q)	(3,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,6) : 1 x (irr-A3-4, irr-C3-6-q)
mdl-(1,2,3)-242-94D48238DF56F958	vertices = (vtx-B06-45-n2-0, vtx-A03-105-2-4, vtx-A03-105-2-4, vtx-A03-105-2-4, vtx-C03-91-0-2, vtx-C03-91-0-2)	Δ = 242	bI-odd = ()	bI-even = ([[2,2],[1,-1],[1,1],[1,1],[1,1],[0,1],[0,1]])	(1) : 1 x (irr-B6-13) + 0.5 x (irr-B6-64-q)	(2) : 2 x (irr-A3-4) + 1 x (irr-A3-6)	(3) : 2 x (irr-A3-4) + 1 x (irr-A3-6)	(4) : 2 x (irr-A3-4) + 1 x (irr-A3-6)	(5) : 0.5 x (irr-C3-14b-q)	(6) : 1 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,5) : 0.5 x (irr-B6-13, irr-C3-6-q)	(1,6) : 0.5 x (irr-B6-13, irr-C3-6-q)	(2,3) : 2 x (irr-A3-4, irr-A3-4)	(2,4) : 2 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,4) : 2 x (irr-A3-4, irr-A3-4)	(3,5) : 1 x (irr-A3-4, irr-C3-6-q)	(3,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,6) : 1 x (irr-A3-4, irr-C3-6-q)
mdl-(1,2,3)-243-8BCEDA67A54691AA	vertices = (vtx-B06-45-n2-0, vtx-G02-98-2-4, vtx-A03-105-2-4, vtx-A03-105-2-4, vtx-C03-91-0-2, vtx-C03-91-0-2)	Δ = 243	bI-odd = ()	bI-even = ([[2,2],[1,-1],[1,1],[1,1],[1,1],[0,1],[0,1]])	(1) : 1 x (irr-B6-13) + 0.5 x (irr-B6-64-q)	(2) : 2 x (irr-G2-7)	(3) : 3 x (irr-A3-4) + 1 x (irr-A3-6)	(4) : 3 x (irr-A3-4) + 1 x (irr-A3-6)	(5) : 0.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(6) : 0.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,5) : 0.5 x (irr-B6-13, irr-C3-6-q)	(1,6) : 0.5 x (irr-B6-13, irr-C3-6-q)	(2,3) : 1 x (irr-G2-7, irr-A3-4)	(2,4) : 1 x (irr-G2-7, irr-A3-4)	(2,5) : 0.5 x (irr-G2-7, irr-C3-6-q)	(2,6) : 0.5 x (irr-G2-7, irr-C3-6-q)	(3,4) : 2 x (irr-A3-4, irr-A3-4)	(3,5) : 1 x (irr-A3-4, irr-C3-6-q)	(3,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,6) : 1 x (irr-A3-4, irr-C3-6-q)
mdl-(1,2,3)-244-064D5E3477D09059	vertices = (vtx-B06-45-n2-0, vtx-A03-105-2-4, vtx-A03-105-2-4, vtx-A03-105-2-4, vtx-C03-91-0-2, vtx-C03-91-0-2)	Δ = 244	bI-odd = ()	bI-even = ([[2,2],[1,-1],[1,1],[1,1],[1,1],[0,1],[0,1]])	(1) : 1 x (irr-B6-13) + 0.5 x (irr-B6-64-q)	(2) : 2 x (irr-A3-4) + 1 x (irr-A3-6)	(3) : 4 x (irr-A3-4)	(4) : 4 x (irr-A3-4) + 1 x (irr-A3-6)	(5) : 0.5 x (irr-C3-14b-q)	(6) : 0.5 x (irr-C3-14b-q)	(1,5) : 0.5 x (irr-B6-13, irr-C3-6-q)	(1,6) : 0.5 x (irr-B6-13, irr-C3-6-q)	(2,3) : 2 x (irr-A3-4, irr-A3-4)	(2,4) : 2 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,4) : 1 x (irr-A3-6, irr-A3-4)	(3,5) : 1 x (irr-A3-4, irr-C3-6-q)	(3,6) : 1 x (irr-A3-4, irr-C3-6-q)	(4,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,6) : 1 x (irr-A3-4, irr-C3-6-q)
mdl-(1,2,3)-244-D5873D17D7818710	vertices = (vtx-B06-45-n2-0, vtx-A03-105-2-4, vtx-A03-105-2-4, vtx-B03-110-2-4, vtx-C03-91-0-2, vtx-C03-91-0-2)	Δ = 244	bI-odd = ()	bI-even = ([[2,2],[1,-1],[1,1],[1,1],[1,1],[0,1],[0,1]])	(1) : 1 x (irr-B6-13) + 0.5 x (irr-B6-64-q)	(2) : 2 x (irr-A3-4) + 1 x (irr-A3-6)	(3) : 2 x (irr-A3-4) + 1 x (irr-A3-6)	(4) : 2 x (irr-B3-7) + 1 x (irr-B3-8)	(5) : 0.5 x (irr-C3-14b-q)	(6) : 0.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,5) : 0.5 x (irr-B6-13, irr-C3-6-q)	(1,6) : 0.5 x (irr-B6-13, irr-C3-6-q)	(2,3) : 2 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-B3-8)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,4) : 1 x (irr-A3-4, irr-B3-8)	(3,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,6) : 1 x (irr-A3-4, irr-C3-6-q)	(4,5) : 0.5 x (irr-B3-8, irr-C3-6-q)	(4,6) : 0.5 x (irr-B3-7, irr-C3-6-q)
mdl-(1,2,3)-239-3536A6C14E43ACDC	vertices = (vtx-B07-0-n4-n2, vtx-A03-149-4-6, vtx-A03-149-4-6, vtx-A03-149-4-6, vtx-C03-91-0-2, vtx-C03-91-0-2)	Δ = 239	bI-odd = ()	bI-even = ([[2,2],[1,-2],[1,2],[1,2],[1,2],[0,1],[0,1]])	(1) : 1 x (irr-B7-15)	(5) : 1 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(6) : 1 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,5) : 0.5 x (irr-B7-15, irr-C3-6-q)	(1,6) : 0.5 x (irr-B7-15, irr-C3-6-q)	(2,3) : 4 x (irr-A3-4, irr-A3-4)	(2,4) : 4 x (irr-A3-4, irr-A3-4)	(2,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(2,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,4) : 4 x (irr-A3-4, irr-A3-4)	(3,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,6) : 0.5 x (irr-A3-6, irr-C3-6-q)
mdl-(1,2,3)-240-6744EAB9DE57433D	vertices = (vtx-B07-0-n4-n2, vtx-G02-140-4-6, vtx-G02-140-4-6, vtx-A03-149-4-6, vtx-C03-91-0-2, vtx-C03-91-0-2)	Δ = 240	bI-odd = ()	bI-even = ([[2,2],[1,-2],[1,2],[1,2],[1,2],[0,1],[0,1]])	(1) : 1 x (irr-B7-15)	(2) : 1 x (irr-G2-7)	(3) : 1 x (irr-G2-7)	(4) : 4 x (irr-A3-4)	(5) : 0.5 x (irr-C3-14b-q)	(6) : 0.5 x (irr-C3-14b-q)	(1,5) : 0.5 x (irr-B7-15, irr-C3-6-q)	(1,6) : 0.5 x (irr-B7-15, irr-C3-6-q)	(2,3) : 1 x (irr-G2-7, irr-G2-7)	(2,4) : 2 x (irr-G2-7, irr-A3-4)	(2,5) : 0.5 x (irr-G2-7, irr-C3-6-q)	(2,6) : 0.5 x (irr-G2-7, irr-C3-6-q)	(3,4) : 2 x (irr-G2-7, irr-A3-4)	(3,5) : 0.5 x (irr-G2-7, irr-C3-6-q)	(3,6) : 0.5 x (irr-G2-7, irr-C3-6-q)	(4,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,6) : 0.5 x (irr-A3-6, irr-C3-6-q)
mdl-(1,2,3)-240-96B06297917F8E3A	vertices = (vtx-B07-0-n4-n2, vtx-G02-140-4-6, vtx-A03-149-4-6, vtx-A03-149-4-6, vtx-C03-91-0-2, vtx-C03-91-0-2)	Δ = 240	bI-odd = ()	bI-even = ([[2,2],[1,-2],[1,2],[1,2],[1,2],[0,1],[0,1]])	(1) : 1 x (irr-B7-15)	(3) : 2 x (irr-A3-4)	(4) : 2 x (irr-A3-4)	(5) : 0.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(6) : 0.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,5) : 0.5 x (irr-B7-15, irr-C3-6-q)	(1,6) : 0.5 x (irr-B7-15, irr-C3-6-q)	(2,3) : 2 x (irr-G2-7, irr-A3-4)	(2,4) : 2 x (irr-G2-7, irr-A3-4)	(2,5) : 0.5 x (irr-G2-7, irr-C3-6-q)	(2,6) : 0.5 x (irr-G2-7, irr-C3-6-q)	(3,4) : 4 x (irr-A3-4, irr-A3-4)	(3,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,6) : 0.5 x (irr-A3-6, irr-C3-6-q)
mdl-(1,2,3)-240-7AAEB0DCEE2460A1	vertices = (vtx-B07-0-n4-n2, vtx-A03-149-4-6, vtx-A03-149-4-6, vtx-B03-156-4-6, vtx-C03-91-0-2, vtx-C03-91-0-2)	Δ = 240	bI-odd = ()	bI-even = ([[2,2],[1,-2],[1,2],[1,2],[1,2],[0,1],[0,1]])	(1) : 1 x (irr-B7-15)	(4) : 1 x (irr-B3-7)	(5) : 0.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(6) : 0.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,5) : 0.5 x (irr-B7-15, irr-C3-6-q)	(1,6) : 0.5 x (irr-B7-15, irr-C3-6-q)	(2,3) : 4 x (irr-A3-4, irr-A3-4)	(2,4) : 2 x (irr-A3-4, irr-B3-8)	(2,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(2,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,4) : 2 x (irr-A3-4, irr-B3-8)	(3,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,5) : 0.5 x (irr-B3-7, irr-C3-6-q)	(4,6) : 0.5 x (irr-B3-7, irr-C3-6-q)
mdl-(1,2,3)-241-FA61E2E8F9652340	vertices = (vtx-B07-0-n4-n2, vtx-G02-140-4-6, vtx-A03-149-4-6, vtx-B03-156-4-6, vtx-C03-91-0-2, vtx-C03-91-0-2)	Δ = 241	bI-odd = ()	bI-even = ([[2,2],[1,-2],[1,2],[1,2],[1,2],[0,1],[0,1]])	(1) : 1 x (irr-B7-15)	(3) : 2 x (irr-A3-4)	(4) : 1 x (irr-B3-7) + 1 x (irr-B3-8)	(5) : 0.5 x (irr-C3-14b-q)	(6) : 0.5 x (irr-C3-14b-q)	(1,5) : 0.5 x (irr-B7-15, irr-C3-6-q)	(1,6) : 0.5 x (irr-B7-15, irr-C3-6-q)	(2,3) : 2 x (irr-G2-7, irr-A3-4)	(2,4) : 1 x (irr-G2-7, irr-B3-8)	(2,5) : 0.5 x (irr-G2-7, irr-C3-6-q)	(2,6) : 0.5 x (irr-G2-7, irr-C3-6-q)	(3,4) : 2 x (irr-A3-4, irr-B3-8)	(3,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,5) : 0.5 x (irr-B3-7, irr-C3-6-q)	(4,6) : 0.5 x (irr-B3-7, irr-C3-6-q)
mdl-(1,2,3)-241-11CE94BB860DF4A3	vertices = (vtx-B07-0-n4-n2, vtx-A03-149-4-6, vtx-A03-149-4-6, vtx-B03-156-4-6, vtx-C03-91-0-2, vtx-C03-91-0-2)	Δ = 241	bI-odd = ()	bI-even = ([[2,2],[1,-2],[1,2],[1,2],[1,2],[0,1],[0,1]])	(1) : 1 x (irr-B7-15)	(3) : 1 x (irr-A3-4)	(4) : 1 x (irr-B3-8)	(5) : 0.5 x (irr-C3-14b-q)	(6) : 0.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,5) : 0.5 x (irr-B7-15, irr-C3-6-q)	(1,6) : 0.5 x (irr-B7-15, irr-C3-6-q)	(2,3) : 4 x (irr-A3-4, irr-A3-4)	(2,4) : 2 x (irr-A3-4, irr-B3-8)	(2,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(2,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,4) : 1 x (irr-A3-4, irr-B3-7) + 1 x (irr-A3-4, irr-B3-8)	(3,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,5) : 0.5 x (irr-B3-8, irr-C3-6-q)	(4,6) : 0.5 x (irr-B3-7, irr-C3-6-q)
mdl-(1,2,3)-241-04758B2A74B1CCA0	vertices = (vtx-B07-0-n4-n2, vtx-A03-149-4-6, vtx-B03-156-4-6, vtx-B03-156-4-6, vtx-C03-91-0-2, vtx-C03-91-0-2)	Δ = 241	bI-odd = ()	bI-even = ([[2,2],[1,-2],[1,2],[1,2],[1,2],[0,1],[0,1]])	(1) : 1 x (irr-B7-15)	(3) : 1 x (irr-B3-7)	(4) : 1 x (irr-B3-7)	(5) : 0.5 x (irr-C3-14b-q)	(6) : 0.5 x (irr-C3-14b-q)	(1,5) : 0.5 x (irr-B7-15, irr-C3-6-q)	(1,6) : 0.5 x (irr-B7-15, irr-C3-6-q)	(2,3) : 2 x (irr-A3-4, irr-B3-8)	(2,4) : 2 x (irr-A3-4, irr-B3-8)	(2,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(2,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,4) : 1 x (irr-B3-8, irr-B3-8)	(3,5) : 0.5 x (irr-B3-7, irr-C3-6-q)	(3,6) : 0.5 x (irr-B3-7, irr-C3-6-q)	(4,5) : 0.5 x (irr-B3-7, irr-C3-6-q)	(4,6) : 0.5 x (irr-B3-7, irr-C3-6-q)
mdl-(1,2,3)-242-D557696226690804	vertices = (vtx-B07-0-n4-n2, vtx-A03-149-4-6, vtx-A03-149-4-6, vtx-D04-164-4-6, vtx-C03-91-0-2, vtx-C03-91-0-2)	Δ = 242	bI-odd = ()	bI-even = ([[2,2],[1,-2],[1,2],[1,2],[1,2],[0,1],[0,1]])	(1) : 1 x (irr-B7-15)	(4) : 2 x (irr-D4-8b)	(5) : 0.5 x (irr-C3-14b-q)	(6) : 0.5 x (irr-C3-14b-q)	(1,5) : 0.5 x (irr-B7-15, irr-C3-6-q)	(1,6) : 0.5 x (irr-B7-15, irr-C3-6-q)	(2,3) : 4 x (irr-A3-4, irr-A3-4)	(2,4) : 2 x (irr-A3-4, irr-D4-8a)	(2,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(2,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,4) : 2 x (irr-A3-4, irr-D4-8b)	(3,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,5) : 0.5 x (irr-D4-8b, irr-C3-6-q)	(4,6) : 0.5 x (irr-D4-8b, irr-C3-6-q)
mdl-(1,2,3)-242-DADC5FFBEAE01346	vertices = (vtx-B07-0-n4-n2, vtx-A03-149-4-6, vtx-A03-149-4-6, vtx-D04-164-4-6, vtx-C03-91-0-2, vtx-C03-91-0-2)	Δ = 242	bI-odd = ()	bI-even = ([[2,2],[1,-2],[1,2],[1,2],[1,2],[0,1],[0,1]])	(1) : 1 x (irr-B7-15)	(4) : 2 x (irr-D4-8b)	(5) : 0.5 x (irr-C3-14b-q)	(6) : 0.5 x (irr-C3-14b-q)	(1,5) : 0.5 x (irr-B7-15, irr-C3-6-q)	(1,6) : 0.5 x (irr-B7-15, irr-C3-6-q)	(2,3) : 4 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-D4-8a) + 1 x (irr-A3-4, irr-D4-8b)	(2,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(2,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,4) : 1 x (irr-A3-4, irr-D4-8a) + 1 x (irr-A3-4, irr-D4-8b)	(3,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,5) : 0.5 x (irr-D4-8b, irr-C3-6-q)	(4,6) : 0.5 x (irr-D4-8b, irr-C3-6-q)
