mdl-(0,3,0)-183-3EBBDBB2B6DE2C4E	vertices = (vtx-C03-91-0-2, vtx-A03-61-0-2, vtx-A05-91-0-2)	Δ = 183	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 7.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(2) : 10 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 10 x (irr-A5-6) + 2 x (irr-A5-15)	(1,2) : 1 x (irr-C3-6-q, irr-A3-4)	(1,3) : 1 x (irr-C3-6-q, irr-A5-6)
mdl-(0,3,0)-183-17A8794419E4392C	vertices = (vtx-C03-91-0-2, vtx-A03-61-0-2, vtx-C03-91-0-2)	Δ = 183	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 7.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(2) : 10 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 11.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 1 x (irr-C3-6-q, irr-A3-4)	(1,3) : 1 x (irr-C3-6-q, irr-C3-6-q)
mdl-(0,3,0)-183-6237FFF3146351AF	vertices = (vtx-C03-91-0-2, vtx-B03-64-0-2, vtx-D05-79-0-2)	Δ = 183	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 9 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(2) : 8 x (irr-B3-8)	(3) : 3 x (irr-D5-10) + 4 x (irr-D5-16)	(1,2) : 0.5 x (irr-C3-6-q, irr-B3-7)	(1,3) : 0.5 x (irr-C3-6-q, irr-D5-10)
mdl-(0,3,0)-183-AA7A3112D73094B5	vertices = (vtx-C03-91-0-2, vtx-B04-73-0-2, vtx-B04-73-0-2)	Δ = 183	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 8.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(2) : 2 x (irr-B4-9) + 4 x (irr-B4-16)	(3) : 2 x (irr-B4-9) + 4 x (irr-B4-16)	(1,2) : 0.5 x (irr-C3-6-q, irr-B4-9)	(1,3) : 0.5 x (irr-C3-6-q, irr-B4-9)
mdl-(0,3,0)-183-B13DBCDF26EF7232	vertices = (vtx-C03-91-0-2, vtx-B04-73-0-2, vtx-A04-76-0-2)	Δ = 183	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 8 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(2) : 2 x (irr-B4-9) + 4 x (irr-B4-16)	(3) : 10 x (irr-A4-5) + 2 x (irr-A4-10)	(1,2) : 0.5 x (irr-C3-6-q, irr-B4-9)	(1,3) : 1 x (irr-C3-6-q, irr-A4-5)
mdl-(0,3,0)-183-1E98C62FB2F7D481	vertices = (vtx-C03-91-0-2, vtx-A04-76-0-2, vtx-A04-76-0-2)	Δ = 183	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 7.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(2) : 10 x (irr-A4-5) + 2 x (irr-A4-10)	(3) : 10 x (irr-A4-5) + 2 x (irr-A4-10)	(1,2) : 1 x (irr-C3-6-q, irr-A4-5)	(1,3) : 1 x (irr-C3-6-q, irr-A4-5)
mdl-(0,3,0)-183-ADA4108C9F9D1626	vertices = (vtx-A05-93-0-2, vtx-A03-61-0-2, vtx-C03-89-0-2)	Δ = 183	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 8 x (irr-A5-6) + 1 x (irr-A5-20-q)	(2) : 10 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 10 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(1,2) : 1 x (irr-A5-6, irr-A3-4)	(1,3) : 1 x (irr-A5-6, irr-C3-6-q)
mdl-(0,3,0)-183-2DBF31960861DE6A	vertices = (vtx-C04-119-0-2, vtx-G02-56-0-2, vtx-D04-68-0-2)	Δ = 183	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 8.5 x (irr-C4-8-q) + 1 x (irr-C4-27)	(2) : 6 x (irr-G2-7)	(3) : 8 x (irr-D4-8b)	(1,2) : 0.5 x (irr-C4-8-q, irr-G2-7)	(1,3) : 0.5 x (irr-C4-8-q, irr-D4-8a)
mdl-(0,3,0)-183-BEC08E8ED5E20B4C	vertices = (vtx-C04-119-0-2, vtx-G02-56-0-2, vtx-D04-68-0-2)	Δ = 183	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 8.5 x (irr-C4-8-q) + 1 x (irr-C4-27)	(2) : 6 x (irr-G2-7)	(3) : 4 x (irr-D4-8a) + 4 x (irr-D4-8b)	(1,2) : 0.5 x (irr-C4-8-q, irr-G2-7)	(1,3) : 0.5 x (irr-C4-8-q, irr-D4-8b)
mdl-(0,3,0)-183-DFAEAEAA659C91B4	vertices = (vtx-C04-119-0-2, vtx-G02-56-0-2, vtx-A04-76-0-2)	Δ = 183	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 7.5 x (irr-C4-8-q) + 1 x (irr-C4-27)	(2) : 6 x (irr-G2-7)	(3) : 8 x (irr-A4-5) + 2 x (irr-A4-10)	(1,2) : 0.5 x (irr-C4-8-q, irr-G2-7)	(1,3) : 1 x (irr-C4-8-q, irr-A4-5)
mdl-(0,3,0)-183-7CA495B516B33695	vertices = (vtx-C04-119-0-2, vtx-B03-64-0-2, vtx-B03-64-0-2)	Δ = 183	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 8 x (irr-C4-8-q) + 1 x (irr-C4-27)	(2) : 3 x (irr-B3-7) + 4 x (irr-B3-8)	(3) : 3 x (irr-B3-7) + 4 x (irr-B3-8)	(1,2) : 0.5 x (irr-C4-8-q, irr-B3-8)	(1,3) : 0.5 x (irr-C4-8-q, irr-B3-8)
mdl-(0,3,0)-184-1E89FD3FF148EFD0	vertices = (vtx-G02-56-0-2, vtx-B03-64-0-2, vtx-B03-64-0-2)	Δ = 184	bI-odd = ([[3,1],[1,1],[1,1],[1,1]])	bI-even = ([[2,2],[1,0],[1,0],[1,0]], [[1,4],[0,2],[0,2],[0,2]])	(1) : 10 x (irr-G2-7)	(2) : 3 x (irr-B3-7) + 8 x (irr-B3-8)	(3) : 3 x (irr-B3-7) + 8 x (irr-B3-8)
mdl-(0,3,0)-184-B8BE14AD25844FC2	vertices = (vtx-A03-61-0-2, vtx-A03-61-0-2, vtx-A06-106-0-2)	Δ = 184	bI-odd = ()	bI-even = ([[2,2],[1,0],[0,1],[0,1]])	(1) : 5 x (irr-A3-4) + 2 x (irr-A3-6)	(2) : 12 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 12 x (irr-A6-7) + 2 x (irr-A6-21)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-A6-7)
mdl-(0,3,0)-184-9334A0CD5EFB814B	vertices = (vtx-A03-61-0-2, vtx-A04-76-0-2, vtx-A05-91-0-2)	Δ = 184	bI-odd = ()	bI-even = ([[2,2],[1,0],[0,1],[0,1]])	(1) : 5 x (irr-A3-4) + 2 x (irr-A3-6)	(2) : 12 x (irr-A4-5) + 2 x (irr-A4-10)	(3) : 12 x (irr-A5-6) + 2 x (irr-A5-15)	(1,2) : 1 x (irr-A3-4, irr-A4-5)	(1,3) : 1 x (irr-A3-4, irr-A5-6)
mdl-(0,3,0)-184-9DF9ECA5E7769117	vertices = (vtx-A03-61-0-2, vtx-A04-76-0-2, vtx-C03-91-0-2)	Δ = 184	bI-odd = ()	bI-even = ([[2,2],[1,0],[0,1],[0,1]])	(1) : 5 x (irr-A3-4) + 2 x (irr-A3-6)	(2) : 12 x (irr-A4-5) + 2 x (irr-A4-10)	(3) : 13.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 1 x (irr-A3-4, irr-A4-5)	(1,3) : 1 x (irr-A3-4, irr-C3-6-q)
mdl-(0,3,0)-184-2C856D0332F91925	vertices = (vtx-C03-89-0-2, vtx-A03-61-0-2, vtx-D06-94-0-2)	Δ = 184	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 6 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(2) : 10 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 5 x (irr-D6-12) + 2 x (irr-D6-32-q)	(1,2) : 1 x (irr-C3-6-q, irr-A3-4)	(1,3) : 0.5 x (irr-C3-6-q, irr-D6-12)
mdl-(0,3,0)-184-83AC4FA88E39DE51	vertices = (vtx-C03-89-0-2, vtx-B03-64-0-2, vtx-A05-91-0-2)	Δ = 184	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 6 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(2) : 3 x (irr-B3-7) + 5 x (irr-B3-8)	(3) : 10 x (irr-A5-6) + 2 x (irr-A5-15)	(1,2) : 0.5 x (irr-C3-6-q, irr-B3-8)	(1,3) : 1 x (irr-C3-6-q, irr-A5-6)
mdl-(0,3,0)-184-8550CA0250175DBE	vertices = (vtx-C03-89-0-2, vtx-B03-64-0-2, vtx-C03-91-0-2)	Δ = 184	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 6 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(2) : 3 x (irr-B3-7) + 5 x (irr-B3-8)	(3) : 11.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 0.5 x (irr-C3-6-q, irr-B3-8)	(1,3) : 1 x (irr-C3-6-q, irr-C3-6-q)
mdl-(0,3,0)-184-12D4C400CCC28A97	vertices = (vtx-C03-89-0-2, vtx-B04-73-0-2, vtx-D05-79-0-2)	Δ = 184	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 6.5 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(2) : 2 x (irr-B4-9) + 4 x (irr-B4-16)	(3) : 3 x (irr-D5-10) + 4 x (irr-D5-16)	(1,2) : 0.5 x (irr-C3-6-q, irr-B4-9)	(1,3) : 0.5 x (irr-C3-6-q, irr-D5-10)
mdl-(0,3,0)-184-8260762D6359A8B9	vertices = (vtx-C03-89-0-2, vtx-A04-76-0-2, vtx-D05-79-0-2)	Δ = 184	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 6 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(2) : 10 x (irr-A4-5) + 2 x (irr-A4-10)	(3) : 3 x (irr-D5-10) + 4 x (irr-D5-16)	(1,2) : 1 x (irr-C3-6-q, irr-A4-5)	(1,3) : 0.5 x (irr-C3-6-q, irr-D5-10)
mdl-(0,3,0)-184-8F5A385A6E8DF97D	vertices = (vtx-A05-91-0-2, vtx-A03-61-0-2, vtx-A05-92-0-2)	Δ = 184	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 6 x (irr-A5-6) + 2 x (irr-A5-15)	(2) : 10 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 11 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 1 x (irr-A5-6, irr-A3-4)	(1,3) : 1 x (irr-A5-6, irr-A5-6)
mdl-(0,3,0)-184-53F0692088464459	vertices = (vtx-C03-91-0-2, vtx-G02-56-0-2, vtx-D06-94-0-2)	Δ = 184	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 8 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(2) : 7 x (irr-G2-7)	(3) : 5 x (irr-D6-12) + 2 x (irr-D6-32-q)	(1,2) : 0.5 x (irr-C3-6-q, irr-G2-7)	(1,3) : 0.5 x (irr-C3-6-q, irr-D6-12)
mdl-(0,3,0)-184-D708DD305EFBA602	vertices = (vtx-C03-91-0-2, vtx-A03-61-0-2, vtx-A05-92-0-2)	Δ = 184	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 7.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(2) : 10 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 11 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 1 x (irr-C3-6-q, irr-A3-4)	(1,3) : 1 x (irr-C3-6-q, irr-A5-6)
mdl-(0,3,0)-184-17974CDD657114D4	vertices = (vtx-C03-91-0-2, vtx-B03-64-0-2, vtx-B05-86-0-2)	Δ = 184	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 8 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(2) : 3 x (irr-B3-7) + 5 x (irr-B3-8)	(3) : 4 x (irr-B5-11) + 2 x (irr-B5-32-q)	(1,2) : 0.5 x (irr-C3-6-q, irr-B3-8)	(1,3) : 0.5 x (irr-C3-6-q, irr-B5-11)
mdl-(0,3,0)-184-9C40AC5A68A2D847	vertices = (vtx-C03-91-0-2, vtx-B03-64-0-2, vtx-C03-89-0-2)	Δ = 184	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 7.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(2) : 3 x (irr-B3-7) + 5 x (irr-B3-8)	(3) : 10 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(1,2) : 0.5 x (irr-C3-6-q, irr-B3-8)	(1,3) : 1 x (irr-C3-6-q, irr-C3-6-q)
mdl-(0,3,0)-184-640E9BF4D7B47519	vertices = (vtx-C03-91-0-2, vtx-D04-68-0-2, vtx-D05-79-0-2)	Δ = 184	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 8.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(2) : 1 x (irr-D4-8a) + 8 x (irr-D4-8b)	(3) : 3 x (irr-D5-10) + 4 x (irr-D5-16)	(1,2) : 0.5 x (irr-C3-6-q, irr-D4-8a)	(1,3) : 0.5 x (irr-C3-6-q, irr-D5-10)
mdl-(0,3,0)-184-46443BFD8B953471	vertices = (vtx-C03-91-0-2, vtx-D04-68-0-2, vtx-D05-79-0-2)	Δ = 184	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 8.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(2) : 4 x (irr-D4-8a) + 5 x (irr-D4-8b)	(3) : 3 x (irr-D5-10) + 4 x (irr-D5-16)	(1,2) : 0.5 x (irr-C3-6-q, irr-D4-8b)	(1,3) : 0.5 x (irr-C3-6-q, irr-D5-10)
mdl-(0,3,0)-184-4E404EF92D518561	vertices = (vtx-A05-92-0-2, vtx-A03-61-0-2, vtx-A05-91-0-2)	Δ = 184	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 7 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(2) : 10 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 10 x (irr-A5-6) + 2 x (irr-A5-15)	(1,2) : 1 x (irr-A5-6, irr-A3-4)	(1,3) : 1 x (irr-A5-6, irr-A5-6)
mdl-(0,3,0)-184-24418B7E073DC4DE	vertices = (vtx-A05-92-0-2, vtx-A03-61-0-2, vtx-C03-91-0-2)	Δ = 184	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 7 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(2) : 10 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 11.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 1 x (irr-A5-6, irr-A3-4)	(1,3) : 1 x (irr-A5-6, irr-C3-6-q)
mdl-(0,3,0)-184-174EB296097ABB62	vertices = (vtx-A05-92-0-2, vtx-A04-76-0-2, vtx-A04-76-0-2)	Δ = 184	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 7 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(2) : 10 x (irr-A4-5) + 2 x (irr-A4-10)	(3) : 10 x (irr-A4-5) + 2 x (irr-A4-10)	(1,2) : 1 x (irr-A5-6, irr-A4-5)	(1,3) : 1 x (irr-A5-6, irr-A4-5)
mdl-(0,3,0)-184-D113E9E5A7519435	vertices = (vtx-C04-119-0-2, vtx-G02-56-0-2, vtx-B04-73-0-2)	Δ = 184	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 8 x (irr-C4-8-q) + 1 x (irr-C4-27)	(2) : 6 x (irr-G2-7)	(3) : 1 x (irr-B4-9) + 4 x (irr-B4-16)	(1,2) : 0.5 x (irr-C4-8-q, irr-G2-7)	(1,3) : 0.5 x (irr-C4-8-q, irr-B4-9)
mdl-(0,3,0)-184-15D65D18AA4BBCC9	vertices = (vtx-C04-119-0-2, vtx-A03-61-0-2, vtx-D04-68-0-2)	Δ = 184	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 8 x (irr-C4-8-q) + 1 x (irr-C4-27)	(2) : 8 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 8 x (irr-D4-8b)	(1,2) : 1 x (irr-C4-8-q, irr-A3-4)	(1,3) : 0.5 x (irr-C4-8-q, irr-D4-8a)
mdl-(0,3,0)-184-741F50526422FA22	vertices = (vtx-C04-119-0-2, vtx-A03-61-0-2, vtx-D04-68-0-2)	Δ = 184	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 8 x (irr-C4-8-q) + 1 x (irr-C4-27)	(2) : 8 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 4 x (irr-D4-8a) + 4 x (irr-D4-8b)	(1,2) : 1 x (irr-C4-8-q, irr-A3-4)	(1,3) : 0.5 x (irr-C4-8-q, irr-D4-8b)
mdl-(0,3,0)-184-0CB8A9B220FF2E1C	vertices = (vtx-C04-119-0-2, vtx-A03-61-0-2, vtx-A04-76-0-2)	Δ = 184	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 7 x (irr-C4-8-q) + 1 x (irr-C4-27)	(2) : 8 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 8 x (irr-A4-5) + 2 x (irr-A4-10)	(1,2) : 1 x (irr-C4-8-q, irr-A3-4)	(1,3) : 1 x (irr-C4-8-q, irr-A4-5)
mdl-(0,3,0)-185-9AC91A3BE6CC4DAF	vertices = (vtx-G02-56-0-2, vtx-G02-56-0-2, vtx-B04-73-0-2)	Δ = 185	bI-odd = ([[3,1],[1,1],[1,1],[1,1]])	bI-even = ([[2,2],[1,0],[1,0],[1,0]], [[1,4],[0,2],[0,2],[0,2]])	(1) : 10 x (irr-G2-7)	(2) : 10 x (irr-G2-7)	(3) : 5 x (irr-B4-9) + 4 x (irr-B4-16)
mdl-(0,3,0)-185-92CB2526AD04E4C1	vertices = (vtx-G02-56-0-2, vtx-A03-61-0-2, vtx-D04-68-0-2)	Δ = 185	bI-odd = ([[3,1],[1,1],[1,1],[1,1]])	bI-even = ([[2,2],[1,0],[1,0],[1,0]], [[1,4],[0,2],[0,2],[0,2]])	(1) : 10 x (irr-G2-7)	(2) : 16 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 4 x (irr-D4-8a) + 8 x (irr-D4-8b)
mdl-(0,3,0)-185-F0A2FC8D330F92F6	vertices = (vtx-A03-61-0-2, vtx-A04-76-0-2, vtx-A05-92-0-2)	Δ = 185	bI-odd = ()	bI-even = ([[2,2],[1,0],[0,1],[0,1]])	(1) : 5 x (irr-A3-4) + 2 x (irr-A3-6)	(2) : 12 x (irr-A4-5) + 2 x (irr-A4-10)	(3) : 13 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 1 x (irr-A3-4, irr-A4-5)	(1,3) : 1 x (irr-A3-4, irr-A5-6)
mdl-(0,3,0)-185-659054A8324236C9	vertices = (vtx-C03-89-0-2, vtx-B03-64-0-2, vtx-B05-86-0-2)	Δ = 185	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 7 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(2) : 8 x (irr-B3-8)	(3) : 4 x (irr-B5-11) + 2 x (irr-B5-32-q)	(1,2) : 0.5 x (irr-C3-6-q, irr-B3-7)	(1,3) : 0.5 x (irr-C3-6-q, irr-B5-11)
mdl-(0,3,0)-185-304ED54301368D90	vertices = (vtx-C03-89-0-2, vtx-B03-64-0-2, vtx-C03-89-0-2)	Δ = 185	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 6.5 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(2) : 8 x (irr-B3-8)	(3) : 10 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(1,2) : 0.5 x (irr-C3-6-q, irr-B3-7)	(1,3) : 1 x (irr-C3-6-q, irr-C3-6-q)
mdl-(0,3,0)-185-97319848516C8693	vertices = (vtx-C03-89-0-2, vtx-B03-64-0-2, vtx-A05-92-0-2)	Δ = 185	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 6 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(2) : 3 x (irr-B3-7) + 5 x (irr-B3-8)	(3) : 11 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 0.5 x (irr-C3-6-q, irr-B3-8)	(1,3) : 1 x (irr-C3-6-q, irr-A5-6)
mdl-(0,3,0)-185-F06AF09FDD4FB925	vertices = (vtx-A05-91-0-2, vtx-A03-61-0-2, vtx-A05-93-0-2)	Δ = 185	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 6 x (irr-A5-6) + 2 x (irr-A5-15)	(2) : 10 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 12 x (irr-A5-6) + 1 x (irr-A5-20-q)	(1,2) : 1 x (irr-A5-6, irr-A3-4)	(1,3) : 1 x (irr-A5-6, irr-A5-6)
mdl-(0,3,0)-185-123C928B3C186A7E	vertices = (vtx-C03-91-0-2, vtx-A03-61-0-2, vtx-A05-93-0-2)	Δ = 185	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 7.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(2) : 10 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 12 x (irr-A5-6) + 1 x (irr-A5-20-q)	(1,2) : 1 x (irr-C3-6-q, irr-A3-4)	(1,3) : 1 x (irr-C3-6-q, irr-A5-6)
mdl-(0,3,0)-185-8C6E70FB201E27B4	vertices = (vtx-A05-92-0-2, vtx-A03-61-0-2, vtx-A05-92-0-2)	Δ = 185	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 7 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(2) : 10 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 11 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 1 x (irr-A5-6, irr-A3-4)	(1,3) : 1 x (irr-A5-6, irr-A5-6)
mdl-(0,3,0)-185-54A5105BB88E0136	vertices = (vtx-A05-93-0-2, vtx-A03-61-0-2, vtx-A05-91-0-2)	Δ = 185	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 8 x (irr-A5-6) + 1 x (irr-A5-20-q)	(2) : 10 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 10 x (irr-A5-6) + 2 x (irr-A5-15)	(1,2) : 1 x (irr-A5-6, irr-A3-4)	(1,3) : 1 x (irr-A5-6, irr-A5-6)
mdl-(0,3,0)-185-1DD983B5CA13987A	vertices = (vtx-A05-93-0-2, vtx-A03-61-0-2, vtx-C03-91-0-2)	Δ = 185	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 8 x (irr-A5-6) + 1 x (irr-A5-20-q)	(2) : 10 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 11.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 1 x (irr-A5-6, irr-A3-4)	(1,3) : 1 x (irr-A5-6, irr-C3-6-q)
mdl-(0,3,0)-185-9AAC532F03796B63	vertices = (vtx-A05-93-0-2, vtx-A04-76-0-2, vtx-A04-76-0-2)	Δ = 185	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 8 x (irr-A5-6) + 1 x (irr-A5-20-q)	(2) : 10 x (irr-A4-5) + 2 x (irr-A4-10)	(3) : 10 x (irr-A4-5) + 2 x (irr-A4-10)	(1,2) : 1 x (irr-A5-6, irr-A4-5)	(1,3) : 1 x (irr-A5-6, irr-A4-5)
mdl-(0,3,0)-185-39A5BC9A36E6EAFE	vertices = (vtx-C04-119-0-2, vtx-A03-61-0-2, vtx-B04-73-0-2)	Δ = 185	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0]])	(1) : 7.5 x (irr-C4-8-q) + 1 x (irr-C4-27)	(2) : 8 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 1 x (irr-B4-9) + 4 x (irr-B4-16)	(1,2) : 1 x (irr-C4-8-q, irr-A3-4)	(1,3) : 0.5 x (irr-C4-8-q, irr-B4-9)
mdl-(0,3,0)-186-493743AA110B1347	vertices = (vtx-A03-61-0-2, vtx-A03-61-0-2, vtx-B03-64-0-2)	Δ = 186	bI-odd = ([[3,1],[1,1],[1,1],[1,1]])	bI-even = ([[2,2],[1,0],[1,0],[1,0]], [[1,4],[0,2],[0,2],[0,2]])	(1) : 16 x (irr-A3-4) + 2 x (irr-A3-6)	(2) : 16 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 3 x (irr-B3-7) + 8 x (irr-B3-8)
mdl-(0,3,0)-186-698265CDCA40D6B2	vertices = (vtx-A03-61-0-2, vtx-A04-76-0-2, vtx-A05-93-0-2)	Δ = 186	bI-odd = ()	bI-even = ([[2,2],[1,0],[0,1],[0,1]])	(1) : 5 x (irr-A3-4) + 2 x (irr-A3-6)	(2) : 12 x (irr-A4-5) + 2 x (irr-A4-10)	(3) : 14 x (irr-A5-6) + 1 x (irr-A5-20-q)	(1,2) : 1 x (irr-A3-4, irr-A4-5)	(1,3) : 1 x (irr-A3-4, irr-A5-6)
mdl-(0,3,0)-186-B8BC56BA120922AC	vertices = (vtx-A04-76-0-2, vtx-A04-76-0-2, vtx-C03-89-0-2)	Δ = 186	bI-odd = ()	bI-even = ([[2,2],[1,0],[0,1],[0,1]])	(1) : 5 x (irr-A4-5) + 2 x (irr-A4-10)	(2) : 11 x (irr-A4-5) + 2 x (irr-A4-10)	(3) : 11 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(1,2) : 1 x (irr-A4-5, irr-A4-5)	(1,3) : 1 x (irr-A4-5, irr-C3-6-q)
