vtx-G02-n7-n3-n1	Δ = -7	bi.bi = -3	b0.bi = -1	hypers = 1 x (irr-G2-7)
vtx-G02-342-32-20	Δ = 342	bi.bi = 32	b0.bi = 20	hypers = 39 x (irr-G2-7) + 4 x (irr-G2-14) + 1 x (irr-G2-27)
vtx-G02-342-72-30	Δ = 342	bi.bi = 72	b0.bi = 30	hypers = 9 x (irr-G2-7) + 19 x (irr-G2-14) + 1 x (irr-G2-27)
vtx-G02-342-125-35	Δ = 342	bi.bi = 125	b0.bi = 35	hypers = 16 x (irr-G2-7) + 10 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-342-140-38	Δ = 342	bi.bi = 140	b0.bi = 38	hypers = 15 x (irr-G2-7) + 3 x (irr-G2-14) + 3 x (irr-G2-27) + 2 x (irr-G2-64)
vtx-G02-342-162-36	Δ = 342	bi.bi = 162	b0.bi = 36	hypers = 24 x (irr-G2-7) + 6 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-77b)
vtx-G02-343-96-28	Δ = 343	bi.bi = 96	b0.bi = 28	hypers = 36 x (irr-G2-7) + 2 x (irr-G2-14) + 1 x (irr-G2-77a)
vtx-G02-343-120-34	Δ = 343	bi.bi = 120	b0.bi = 34	hypers = 18 x (irr-G2-7) + 11 x (irr-G2-14) + 1 x (irr-G2-77a)
vtx-G02-344-60-26	Δ = 344	bi.bi = 60	b0.bi = 26	hypers = 28 x (irr-G2-7) + 6 x (irr-G2-27)
vtx-G02-344-64-24	Δ = 344	bi.bi = 64	b0.bi = 24	hypers = 40 x (irr-G2-7) + 1 x (irr-G2-14) + 1 x (irr-G2-64)
vtx-G02-344-72-26	Δ = 344	bi.bi = 72	b0.bi = 26	hypers = 34 x (irr-G2-7) + 4 x (irr-G2-14) + 1 x (irr-G2-64)
vtx-G02-344-80-28	Δ = 344	bi.bi = 80	b0.bi = 28	hypers = 28 x (irr-G2-7) + 7 x (irr-G2-14) + 1 x (irr-G2-64)
vtx-G02-344-88-30	Δ = 344	bi.bi = 88	b0.bi = 30	hypers = 22 x (irr-G2-7) + 10 x (irr-G2-14) + 1 x (irr-G2-64)
vtx-G02-344-96-32	Δ = 344	bi.bi = 96	b0.bi = 32	hypers = 16 x (irr-G2-7) + 13 x (irr-G2-14) + 1 x (irr-G2-64)
vtx-G02-344-104-34	Δ = 344	bi.bi = 104	b0.bi = 34	hypers = 10 x (irr-G2-7) + 16 x (irr-G2-14) + 1 x (irr-G2-64)
vtx-G02-344-112-36	Δ = 344	bi.bi = 112	b0.bi = 36	hypers = 4 x (irr-G2-7) + 19 x (irr-G2-14) + 1 x (irr-G2-64)
vtx-G02-345-63-27	Δ = 345	bi.bi = 63	b0.bi = 27	hypers = 24 x (irr-G2-7) + 4 x (irr-G2-14) + 5 x (irr-G2-27)
vtx-G02-345-252-54	Δ = 345	bi.bi = 252	b0.bi = 54	hypers = 1 x (irr-G2-7) + 4 x (irr-G2-14) + 1 x (irr-G2-27) + 3 x (irr-G2-64) + 1 x (irr-G2-77a)
vtx-G02-346-66-28	Δ = 346	bi.bi = 66	b0.bi = 28	hypers = 20 x (irr-G2-7) + 8 x (irr-G2-14) + 4 x (irr-G2-27)
vtx-G02-347-45-23	Δ = 347	bi.bi = 45	b0.bi = 23	hypers = 34 x (irr-G2-7) + 3 x (irr-G2-14) + 3 x (irr-G2-27)
vtx-G02-347-175-39	Δ = 347	bi.bi = 175	b0.bi = 39	hypers = 19 x (irr-G2-7) + 5 x (irr-G2-14) + 3 x (irr-G2-27) + 1 x (irr-G2-77b)
vtx-G02-348-32-20	Δ = 348	bi.bi = 32	b0.bi = 20	hypers = 42 x (irr-G2-7) + 1 x (irr-G2-14) + 2 x (irr-G2-27)
vtx-G02-348-72-30	Δ = 348	bi.bi = 72	b0.bi = 30	hypers = 12 x (irr-G2-7) + 16 x (irr-G2-14) + 2 x (irr-G2-27)
vtx-G02-348-140-38	Δ = 348	bi.bi = 140	b0.bi = 38	hypers = 18 x (irr-G2-7) + 4 x (irr-G2-27) + 2 x (irr-G2-64)
vtx-G02-348-252-54	Δ = 348	bi.bi = 252	b0.bi = 54	hypers = 6 x (irr-G2-7) + 5 x (irr-G2-64)
vtx-G02-349-120-34	Δ = 349	bi.bi = 120	b0.bi = 34	hypers = 21 x (irr-G2-7) + 8 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-350-14-16	Δ = 350	bi.bi = 14	b0.bi = 16	hypers = 52 x (irr-G2-7)
vtx-G02-350-72-26	Δ = 350	bi.bi = 72	b0.bi = 26	hypers = 37 x (irr-G2-7) + 1 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-350-80-28	Δ = 350	bi.bi = 80	b0.bi = 28	hypers = 31 x (irr-G2-7) + 4 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-350-88-30	Δ = 350	bi.bi = 88	b0.bi = 30	hypers = 25 x (irr-G2-7) + 7 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-350-91-27	Δ = 350	bi.bi = 91	b0.bi = 27	hypers = 41 x (irr-G2-7) + 1 x (irr-G2-77a)
vtx-G02-350-96-32	Δ = 350	bi.bi = 96	b0.bi = 32	hypers = 19 x (irr-G2-7) + 10 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-350-99-29	Δ = 350	bi.bi = 99	b0.bi = 29	hypers = 35 x (irr-G2-7) + 3 x (irr-G2-14) + 1 x (irr-G2-77a)
vtx-G02-350-112-36	Δ = 350	bi.bi = 112	b0.bi = 36	hypers = 7 x (irr-G2-7) + 16 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-350-115-33	Δ = 350	bi.bi = 115	b0.bi = 33	hypers = 23 x (irr-G2-7) + 9 x (irr-G2-14) + 1 x (irr-G2-77a)
vtx-G02-350-120-38	Δ = 350	bi.bi = 120	b0.bi = 38	hypers = 1 x (irr-G2-7) + 19 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-350-160-36	Δ = 350	bi.bi = 160	b0.bi = 36	hypers = 25 x (irr-G2-7) + 8 x (irr-G2-14) + 1 x (irr-G2-77b)
vtx-G02-350-168-38-a	Δ = 350	bi.bi = 168	b0.bi = 38	hypers = 19 x (irr-G2-7) + 11 x (irr-G2-14) + 1 x (irr-G2-77b)
vtx-G02-350-168-38-b	Δ = 350	bi.bi = 168	b0.bi = 38	hypers = 30 x (irr-G2-7) + 2 x (irr-G2-77a)
vtx-G02-351-63-27	Δ = 351	bi.bi = 63	b0.bi = 27	hypers = 27 x (irr-G2-7) + 1 x (irr-G2-14) + 6 x (irr-G2-27)
vtx-G02-351-144-36	Δ = 351	bi.bi = 144	b0.bi = 36	hypers = 28 x (irr-G2-7) + 2 x (irr-G2-14) + 1 x (irr-G2-64) + 1 x (irr-G2-77a)
vtx-G02-353-45-23	Δ = 353	bi.bi = 45	b0.bi = 23	hypers = 37 x (irr-G2-7) + 4 x (irr-G2-27)
vtx-G02-354-72-30	Δ = 354	bi.bi = 72	b0.bi = 30	hypers = 15 x (irr-G2-7) + 13 x (irr-G2-14) + 3 x (irr-G2-27)
vtx-G02-356-80-28	Δ = 356	bi.bi = 80	b0.bi = 28	hypers = 34 x (irr-G2-7) + 1 x (irr-G2-14) + 2 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-356-88-30	Δ = 356	bi.bi = 88	b0.bi = 30	hypers = 28 x (irr-G2-7) + 4 x (irr-G2-14) + 2 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-356-96-32	Δ = 356	bi.bi = 96	b0.bi = 32	hypers = 22 x (irr-G2-7) + 7 x (irr-G2-14) + 2 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-356-99-29	Δ = 356	bi.bi = 99	b0.bi = 29	hypers = 38 x (irr-G2-7) + 1 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-356-160-36	Δ = 356	bi.bi = 160	b0.bi = 36	hypers = 28 x (irr-G2-7) + 5 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-77b)
vtx-G02-356-168-38	Δ = 356	bi.bi = 168	b0.bi = 38	hypers = 22 x (irr-G2-7) + 8 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-77b)
vtx-G02-356-192-44-a	Δ = 356	bi.bi = 192	b0.bi = 44	hypers = 15 x (irr-G2-7) + 6 x (irr-G2-14) + 1 x (irr-G2-27) + 2 x (irr-G2-77a)
vtx-G02-357-81-33	Δ = 357	bi.bi = 81	b0.bi = 33	hypers = 3 x (irr-G2-7) + 25 x (irr-G2-14)
vtx-G02-357-110-32	Δ = 357	bi.bi = 110	b0.bi = 32	hypers = 28 x (irr-G2-7) + 7 x (irr-G2-14) + 1 x (irr-G2-77a)
vtx-G02-357-216-42	Δ = 357	bi.bi = 216	b0.bi = 42	hypers = 31 x (irr-G2-7) + 1 x (irr-G2-77a) + 1 x (irr-G2-77b)
vtx-G02-358-120-34	Δ = 358	bi.bi = 120	b0.bi = 34	hypers = 29 x (irr-G2-7) + 1 x (irr-G2-14) + 1 x (irr-G2-27) + 2 x (irr-G2-64)
vtx-G02-358-192-40	Δ = 358	bi.bi = 192	b0.bi = 40	hypers = 29 x (irr-G2-7) + 2 x (irr-G2-14) + 1 x (irr-G2-64) + 1 x (irr-G2-77b)
vtx-G02-359-69-29	Δ = 359	bi.bi = 69	b0.bi = 29	hypers = 22 x (irr-G2-7) + 6 x (irr-G2-14) + 5 x (irr-G2-27)
vtx-G02-359-115-33	Δ = 359	bi.bi = 115	b0.bi = 33	hypers = 31 x (irr-G2-7) + 2 x (irr-G2-14) + 2 x (irr-G2-64)
vtx-G02-360-72-30	Δ = 360	bi.bi = 72	b0.bi = 30	hypers = 18 x (irr-G2-7) + 10 x (irr-G2-14) + 4 x (irr-G2-27)
vtx-G02-362-88-30	Δ = 362	bi.bi = 88	b0.bi = 30	hypers = 31 x (irr-G2-7) + 1 x (irr-G2-14) + 3 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-362-96-32	Δ = 362	bi.bi = 96	b0.bi = 32	hypers = 25 x (irr-G2-7) + 4 x (irr-G2-14) + 3 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-362-115-33	Δ = 362	bi.bi = 115	b0.bi = 33	hypers = 29 x (irr-G2-7) + 3 x (irr-G2-14) + 2 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-362-128-40	Δ = 362	bi.bi = 128	b0.bi = 40	hypers = 1 x (irr-G2-7) + 16 x (irr-G2-14) + 3 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-362-160-36	Δ = 362	bi.bi = 160	b0.bi = 36	hypers = 31 x (irr-G2-7) + 2 x (irr-G2-14) + 2 x (irr-G2-27) + 1 x (irr-G2-77b)
vtx-G02-362-168-38	Δ = 362	bi.bi = 168	b0.bi = 38	hypers = 25 x (irr-G2-7) + 5 x (irr-G2-14) + 2 x (irr-G2-27) + 1 x (irr-G2-77b)
vtx-G02-363-81-33	Δ = 363	bi.bi = 81	b0.bi = 33	hypers = 6 x (irr-G2-7) + 22 x (irr-G2-14) + 1 x (irr-G2-27)
vtx-G02-363-110-32	Δ = 363	bi.bi = 110	b0.bi = 32	hypers = 31 x (irr-G2-7) + 4 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-364-36-22	Δ = 364	bi.bi = 36	b0.bi = 22	hypers = 38 x (irr-G2-7) + 8 x (irr-G2-14)
vtx-G02-364-105-31	Δ = 364	bi.bi = 105	b0.bi = 31	hypers = 33 x (irr-G2-7) + 5 x (irr-G2-14) + 1 x (irr-G2-77a)
vtx-G02-364-264-46	Δ = 364	bi.bi = 264	b0.bi = 46	hypers = 32 x (irr-G2-7) + 2 x (irr-G2-77b)
vtx-G02-365-69-29	Δ = 365	bi.bi = 69	b0.bi = 29	hypers = 25 x (irr-G2-7) + 3 x (irr-G2-14) + 6 x (irr-G2-27)
vtx-G02-365-187-39	Δ = 365	bi.bi = 187	b0.bi = 39	hypers = 34 x (irr-G2-7) + 1 x (irr-G2-64) + 1 x (irr-G2-77b)
vtx-G02-366-72-30	Δ = 366	bi.bi = 72	b0.bi = 30	hypers = 21 x (irr-G2-7) + 7 x (irr-G2-14) + 5 x (irr-G2-27)
vtx-G02-366-110-32	Δ = 366	bi.bi = 110	b0.bi = 32	hypers = 36 x (irr-G2-7) + 2 x (irr-G2-64)
vtx-G02-368-96-32	Δ = 368	bi.bi = 96	b0.bi = 32	hypers = 28 x (irr-G2-7) + 1 x (irr-G2-14) + 4 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-368-115-33	Δ = 368	bi.bi = 115	b0.bi = 33	hypers = 32 x (irr-G2-7) + 3 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-368-128-40	Δ = 368	bi.bi = 128	b0.bi = 40	hypers = 4 x (irr-G2-7) + 13 x (irr-G2-14) + 4 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-369-110-32	Δ = 369	bi.bi = 110	b0.bi = 32	hypers = 34 x (irr-G2-7) + 1 x (irr-G2-14) + 2 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-370-36-22	Δ = 370	bi.bi = 36	b0.bi = 22	hypers = 41 x (irr-G2-7) + 5 x (irr-G2-14) + 1 x (irr-G2-27)
vtx-G02-370-105-31	Δ = 370	bi.bi = 105	b0.bi = 31	hypers = 36 x (irr-G2-7) + 2 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-371-15-17	Δ = 371	bi.bi = 15	b0.bi = 17	hypers = 55 x (irr-G2-7)
vtx-G02-371-69-29	Δ = 371	bi.bi = 69	b0.bi = 29	hypers = 28 x (irr-G2-7) + 7 x (irr-G2-27)
vtx-G02-371-100-30	Δ = 371	bi.bi = 100	b0.bi = 30	hypers = 38 x (irr-G2-7) + 3 x (irr-G2-14) + 1 x (irr-G2-77a)
vtx-G02-371-153-35	Δ = 371	bi.bi = 153	b0.bi = 35	hypers = 34 x (irr-G2-7) + 5 x (irr-G2-14) + 1 x (irr-G2-77b)
vtx-G02-371-161-37	Δ = 371	bi.bi = 161	b0.bi = 37	hypers = 28 x (irr-G2-7) + 8 x (irr-G2-14) + 1 x (irr-G2-77b)
vtx-G02-371-195-41	Δ = 371	bi.bi = 195	b0.bi = 41	hypers = 31 x (irr-G2-7) + 1 x (irr-G2-27) + 1 x (irr-G2-64) + 1 x (irr-G2-77b)
vtx-G02-372-72-30	Δ = 372	bi.bi = 72	b0.bi = 30	hypers = 24 x (irr-G2-7) + 4 x (irr-G2-14) + 6 x (irr-G2-27)
vtx-G02-372-200-50	Δ = 372	bi.bi = 200	b0.bi = 50	hypers = 10 x (irr-G2-14) + 2 x (irr-G2-27) + 3 x (irr-G2-64)
vtx-G02-374-128-40	Δ = 374	bi.bi = 128	b0.bi = 40	hypers = 7 x (irr-G2-7) + 10 x (irr-G2-14) + 5 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-375-288-60	Δ = 375	bi.bi = 288	b0.bi = 60	hypers = 4 x (irr-G2-7) + 2 x (irr-G2-14) + 4 x (irr-G2-64) + 1 x (irr-G2-77a)
vtx-G02-376-36-22	Δ = 376	bi.bi = 36	b0.bi = 22	hypers = 44 x (irr-G2-7) + 2 x (irr-G2-14) + 2 x (irr-G2-27)
vtx-G02-377-100-30	Δ = 377	bi.bi = 100	b0.bi = 30	hypers = 41 x (irr-G2-7) + 1 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-377-153-35	Δ = 377	bi.bi = 153	b0.bi = 35	hypers = 37 x (irr-G2-7) + 2 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-77b)
vtx-G02-377-161-37	Δ = 377	bi.bi = 161	b0.bi = 37	hypers = 31 x (irr-G2-7) + 5 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-77b)
vtx-G02-378-95-29	Δ = 378	bi.bi = 95	b0.bi = 29	hypers = 43 x (irr-G2-7) + 1 x (irr-G2-14) + 1 x (irr-G2-77a)
vtx-G02-385-75-31	Δ = 385	bi.bi = 75	b0.bi = 31	hypers = 26 x (irr-G2-7) + 2 x (irr-G2-14) + 7 x (irr-G2-27)
vtx-G02-386-196-42	Δ = 386	bi.bi = 196	b0.bi = 42	hypers = 31 x (irr-G2-7) + 3 x (irr-G2-14) + 1 x (irr-G2-64) + 1 x (irr-G2-77b)
vtx-G02-392-16-18	Δ = 392	bi.bi = 16	b0.bi = 18	hypers = 58 x (irr-G2-7)
vtx-G02-392-40-24	Δ = 392	bi.bi = 40	b0.bi = 24	hypers = 40 x (irr-G2-7) + 9 x (irr-G2-14)
vtx-G02-392-154-36	Δ = 392	bi.bi = 154	b0.bi = 36	hypers = 37 x (irr-G2-7) + 5 x (irr-G2-14) + 1 x (irr-G2-77b)
vtx-G02-393-77-29	Δ = 393	bi.bi = 77	b0.bi = 29	hypers = 39 x (irr-G2-7) + 5 x (irr-G2-14) + 1 x (irr-G2-64)
vtx-G02-398-40-24	Δ = 398	bi.bi = 40	b0.bi = 24	hypers = 43 x (irr-G2-7) + 6 x (irr-G2-14) + 1 x (irr-G2-27)
vtx-G02-398-154-36	Δ = 398	bi.bi = 154	b0.bi = 36	hypers = 40 x (irr-G2-7) + 2 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-77b)
vtx-G02-399-27-21	Δ = 399	bi.bi = 27	b0.bi = 21	hypers = 51 x (irr-G2-7) + 4 x (irr-G2-14)
vtx-G02-399-77-29	Δ = 399	bi.bi = 77	b0.bi = 29	hypers = 42 x (irr-G2-7) + 2 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-404-40-24	Δ = 404	bi.bi = 40	b0.bi = 24	hypers = 46 x (irr-G2-7) + 3 x (irr-G2-14) + 2 x (irr-G2-27)
vtx-G02-405-27-21	Δ = 405	bi.bi = 27	b0.bi = 21	hypers = 54 x (irr-G2-7) + 1 x (irr-G2-14) + 1 x (irr-G2-27)
vtx-G02-405-81-33	Δ = 405	bi.bi = 81	b0.bi = 33	hypers = 27 x (irr-G2-7) + 1 x (irr-G2-14) + 8 x (irr-G2-27)
vtx-G02-406-144-34	Δ = 406	bi.bi = 144	b0.bi = 34	hypers = 47 x (irr-G2-7) + 1 x (irr-G2-14) + 1 x (irr-G2-77b)
vtx-G02-406-168-40	Δ = 406	bi.bi = 168	b0.bi = 40	hypers = 29 x (irr-G2-7) + 10 x (irr-G2-14) + 1 x (irr-G2-77b)
vtx-G02-410-40-24	Δ = 410	bi.bi = 40	b0.bi = 24	hypers = 49 x (irr-G2-7) + 3 x (irr-G2-27)
vtx-G02-412-168-40	Δ = 412	bi.bi = 168	b0.bi = 40	hypers = 32 x (irr-G2-7) + 7 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-77b)
vtx-G02-413-17-19	Δ = 413	bi.bi = 17	b0.bi = 19	hypers = 61 x (irr-G2-7)
vtx-G02-414-155-41	Δ = 414	bi.bi = 155	b0.bi = 41	hypers = 31 x (irr-G2-7) + 5 x (irr-G2-14) + 1 x (irr-G2-64) + 1 x (irr-G2-77a)
vtx-G02-418-168-40	Δ = 418	bi.bi = 168	b0.bi = 40	hypers = 35 x (irr-G2-7) + 4 x (irr-G2-14) + 2 x (irr-G2-27) + 1 x (irr-G2-77b)
vtx-G02-426-44-26	Δ = 426	bi.bi = 44	b0.bi = 26	hypers = 45 x (irr-G2-7) + 7 x (irr-G2-14) + 1 x (irr-G2-27)
vtx-G02-432-44-26	Δ = 432	bi.bi = 44	b0.bi = 26	hypers = 48 x (irr-G2-7) + 4 x (irr-G2-14) + 2 x (irr-G2-27)
vtx-G02-432-108-42	Δ = 432	bi.bi = 108	b0.bi = 42	hypers = 28 x (irr-G2-14) + 2 x (irr-G2-27)
vtx-G02-434-18-20	Δ = 434	bi.bi = 18	b0.bi = 20	hypers = 64 x (irr-G2-7)
vtx-G02-434-156-38	Δ = 434	bi.bi = 156	b0.bi = 38	hypers = 43 x (irr-G2-7) + 5 x (irr-G2-14) + 1 x (irr-G2-77b)
vtx-G02-438-44-26	Δ = 438	bi.bi = 44	b0.bi = 26	hypers = 51 x (irr-G2-7) + 1 x (irr-G2-14) + 3 x (irr-G2-27)
vtx-G02-438-108-42	Δ = 438	bi.bi = 108	b0.bi = 42	hypers = 3 x (irr-G2-7) + 25 x (irr-G2-14) + 3 x (irr-G2-27)
vtx-G02-441-143-35	Δ = 441	bi.bi = 143	b0.bi = 35	hypers = 54 x (irr-G2-7) + 1 x (irr-G2-77b)
vtx-G02-442-66-28	Δ = 442	bi.bi = 66	b0.bi = 28	hypers = 56 x (irr-G2-7) + 1 x (irr-G2-64)
vtx-G02-444-108-42	Δ = 444	bi.bi = 108	b0.bi = 42	hypers = 6 x (irr-G2-7) + 22 x (irr-G2-14) + 4 x (irr-G2-27)
vtx-G02-448-48-28	Δ = 448	bi.bi = 48	b0.bi = 28	hypers = 44 x (irr-G2-7) + 11 x (irr-G2-14)
vtx-G02-449-69-29	Δ = 449	bi.bi = 69	b0.bi = 29	hypers = 55 x (irr-G2-7) + 1 x (irr-G2-14) + 1 x (irr-G2-64)
vtx-G02-450-108-42	Δ = 450	bi.bi = 108	b0.bi = 42	hypers = 9 x (irr-G2-7) + 19 x (irr-G2-14) + 5 x (irr-G2-27)
vtx-G02-454-48-28	Δ = 454	bi.bi = 48	b0.bi = 28	hypers = 47 x (irr-G2-7) + 8 x (irr-G2-14) + 1 x (irr-G2-27)
vtx-G02-455-19-21	Δ = 455	bi.bi = 19	b0.bi = 21	hypers = 67 x (irr-G2-7)
vtx-G02-455-75-35	Δ = 455	bi.bi = 75	b0.bi = 35	hypers = 25 x (irr-G2-7) + 21 x (irr-G2-14)
vtx-G02-455-96-32	Δ = 455	bi.bi = 96	b0.bi = 32	hypers = 56 x (irr-G2-7) + 1 x (irr-G2-77a)
vtx-G02-455-104-34	Δ = 455	bi.bi = 104	b0.bi = 34	hypers = 50 x (irr-G2-7) + 3 x (irr-G2-14) + 1 x (irr-G2-77a)
vtx-G02-455-112-36	Δ = 455	bi.bi = 112	b0.bi = 36	hypers = 44 x (irr-G2-7) + 6 x (irr-G2-14) + 1 x (irr-G2-77a)
vtx-G02-455-120-38	Δ = 455	bi.bi = 120	b0.bi = 38	hypers = 38 x (irr-G2-7) + 9 x (irr-G2-14) + 1 x (irr-G2-77a)
vtx-G02-455-128-40	Δ = 455	bi.bi = 128	b0.bi = 40	hypers = 32 x (irr-G2-7) + 12 x (irr-G2-14) + 1 x (irr-G2-77a)
vtx-G02-456-72-30	Δ = 456	bi.bi = 72	b0.bi = 30	hypers = 54 x (irr-G2-7) + 2 x (irr-G2-14) + 1 x (irr-G2-64)
vtx-G02-456-108-42	Δ = 456	bi.bi = 108	b0.bi = 42	hypers = 12 x (irr-G2-7) + 16 x (irr-G2-14) + 6 x (irr-G2-27)
vtx-G02-460-48-28	Δ = 460	bi.bi = 48	b0.bi = 28	hypers = 50 x (irr-G2-7) + 5 x (irr-G2-14) + 2 x (irr-G2-27)
vtx-G02-461-75-35	Δ = 461	bi.bi = 75	b0.bi = 35	hypers = 28 x (irr-G2-7) + 18 x (irr-G2-14) + 1 x (irr-G2-27)
vtx-G02-461-104-34	Δ = 461	bi.bi = 104	b0.bi = 34	hypers = 53 x (irr-G2-7) + 1 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-461-112-36	Δ = 461	bi.bi = 112	b0.bi = 36	hypers = 47 x (irr-G2-7) + 3 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-461-120-38	Δ = 461	bi.bi = 120	b0.bi = 38	hypers = 41 x (irr-G2-7) + 6 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-461-128-40	Δ = 461	bi.bi = 128	b0.bi = 40	hypers = 35 x (irr-G2-7) + 9 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-461-136-42	Δ = 461	bi.bi = 136	b0.bi = 42	hypers = 29 x (irr-G2-7) + 12 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-462-108-42	Δ = 462	bi.bi = 108	b0.bi = 42	hypers = 15 x (irr-G2-7) + 13 x (irr-G2-14) + 7 x (irr-G2-27)
vtx-G02-462-144-36	Δ = 462	bi.bi = 144	b0.bi = 36	hypers = 57 x (irr-G2-7) + 1 x (irr-G2-77b)
vtx-G02-463-75-31	Δ = 463	bi.bi = 75	b0.bi = 31	hypers = 53 x (irr-G2-7) + 3 x (irr-G2-14) + 1 x (irr-G2-64)
vtx-G02-466-48-28	Δ = 466	bi.bi = 48	b0.bi = 28	hypers = 53 x (irr-G2-7) + 2 x (irr-G2-14) + 3 x (irr-G2-27)
vtx-G02-467-75-35	Δ = 467	bi.bi = 75	b0.bi = 35	hypers = 31 x (irr-G2-7) + 15 x (irr-G2-14) + 2 x (irr-G2-27)
vtx-G02-468-108-42	Δ = 468	bi.bi = 108	b0.bi = 42	hypers = 18 x (irr-G2-7) + 10 x (irr-G2-14) + 8 x (irr-G2-27)
vtx-G02-469-33-25	Δ = 469	bi.bi = 33	b0.bi = 25	hypers = 59 x (irr-G2-7) + 5 x (irr-G2-14)
vtx-G02-469-75-31	Δ = 469	bi.bi = 75	b0.bi = 31	hypers = 56 x (irr-G2-7) + 1 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-469-147-49	Δ = 469	bi.bi = 147	b0.bi = 49	hypers = 2 x (irr-G2-7) + 27 x (irr-G2-14) + 1 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-473-75-35	Δ = 473	bi.bi = 75	b0.bi = 35	hypers = 34 x (irr-G2-7) + 12 x (irr-G2-14) + 3 x (irr-G2-27)
vtx-G02-474-108-42	Δ = 474	bi.bi = 108	b0.bi = 42	hypers = 21 x (irr-G2-7) + 7 x (irr-G2-14) + 9 x (irr-G2-27)
vtx-G02-475-33-25	Δ = 475	bi.bi = 33	b0.bi = 25	hypers = 62 x (irr-G2-7) + 2 x (irr-G2-14) + 1 x (irr-G2-27)
vtx-G02-475-147-49	Δ = 475	bi.bi = 147	b0.bi = 49	hypers = 5 x (irr-G2-7) + 24 x (irr-G2-14) + 2 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-476-20-22	Δ = 476	bi.bi = 20	b0.bi = 22	hypers = 70 x (irr-G2-7)
vtx-G02-477-243-63	Δ = 477	bi.bi = 243	b0.bi = 63	hypers = 4 x (irr-G2-14) + 9 x (irr-G2-27) + 3 x (irr-G2-64)
vtx-G02-479-75-35	Δ = 479	bi.bi = 75	b0.bi = 35	hypers = 37 x (irr-G2-7) + 9 x (irr-G2-14) + 4 x (irr-G2-27)
vtx-G02-480-108-42	Δ = 480	bi.bi = 108	b0.bi = 42	hypers = 24 x (irr-G2-7) + 4 x (irr-G2-14) + 10 x (irr-G2-27)
vtx-G02-481-147-49	Δ = 481	bi.bi = 147	b0.bi = 49	hypers = 8 x (irr-G2-7) + 21 x (irr-G2-14) + 3 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-482-192-56	Δ = 482	bi.bi = 192	b0.bi = 56	hypers = 1 x (irr-G2-7) + 20 x (irr-G2-14) + 3 x (irr-G2-27) + 2 x (irr-G2-64)
